doesn't_answer	0	1	2
have_announc_to	0	0	2
could_affect_civil	0	0	1
go	0	0	369
line_be_not	0	0	1
taken_their_toll	0	0	1
have_been_free	0	0	4
have_decid	0.0714285714285714	0.0714285714285714	14
will_the	0	0	15
africa'	0	0	19
will_be_us	0	0	10
you'r	0	0	40
mouthi	0	0	1
could_grow_to	0	0	1
plan_of_launch	0	0	1
govern	0	0	976
have_consist	0	0	3
in_thi	0	0	121
militari_tension	0	0	2
have_absurdli	0	0	1
offici_welcom	0	0	2
the_thread	0	0	1
be_estim_that	0	0	1
threaten_more_sanction	0	0	1
thunder	0	0	5
worri_develop	0	0	2
will_of_the	0	0	14
washington'	0	0	38
be_grow	0	0	9
i_will	0	0	47
blame_the_difficulti	0	0	2
oh_good	0	0	3
have_eagerli	0	0	1
while_the_world	0	0	1
paint_doomsdai_scenario	0	0	1
allow_us	0	0	5
the_voic	0	0	6
could_disenfranchis_hundr	0	0	2
decid_yesterdai	0	0	1
be_approv	0	0	7
the_get-out-of-jail	0	0	1
the_critic	0	0	19
belong	0	0	25
reject_the	0	0	38
threat_express	0	0	1
character	0	0	7
acquir_special_relev	0	0	1
have_demonstr	0	0	5
enter	0	0	61
foreign	0	0	484
a_former	0	0	30
be_practic_the	0	0	1
if_japan_do	0	0	1
terrorist_thug	0	0	1
share_to_some	0	0	2
between_the_ag	0	0	2
onc_he	0	0	2
they'r_undermin_everyth	0	0	1
word_be	0	0	8
constant_aggress_attitud	0	0	2
thei_enjoi	0	0	2
the_axi	0	0	57
sheik	0	0	37
could_bring	0	0	3
as_if_i	0	0	1
the_tragic	0	0	2
in_whose	0	0	1
he_earn_a	0	0	1
who_stole_the	0	0	2
we'll	0	0	10
mai_not	0.0555555555555556	0.0555555555555556	18
whether_attempt	0	0	1
slap_in	0	0	3
plan	0	0	350
recommend_relat_to	0	0	1
resolut_commit_to	0	0	4
critic_by_environmentalist	0	0	2
a_young	0	0	8
hi_axi	0	0	3
it_seem_like	0	0	5
whether_the_unit	0	0	4
the_top_prioriti	0	0	1
the_record	0	0	10
extremist_inclin	0	0	1
formal_commit_itself	0	0	1
be_not_suffici	0	0	3
so_overconfid_of	0	0	1
fortun_europ	0	0	2
sent_alarm_bell	0	0	1
against_the	0	0	159
can't_rememb	0	0	1
which_claim_to	0	0	6
issu_resolut_show	0	0	1
accomplish_in	0	0	3
could_produc_long	0	0	2
the_misinform	0	0	1
shift_onto_a	0	0	2
thei_serv_as	0	0	2
fire	0	0	68
gener_quit_frank	0	0	2
misjudg_it	0	0	2
be_deal	0	0	8
nobodi_care_about	0	0	2
discuss_and	0	0	3
their_courag	0	0	1
certain_goal	0	0	1
i_bet_you	0	0	1
claim_that_chavez	0	0	1
be_worri_about	0	0	3
everi_dai	0	0	9
you_see_thi	0	0	1
shalim_might_have	0	0	1
a_danger	0	0	10
wonder_how	0	0	1
there_be_credibl	0	0	2
long_queue_and	0	0	2
fear_and_intimid	0	0	1
the_abduct	0	0	6
be_indulg	0	0	1
but_unfortun	0	0	1
that_they'v	0	0	3
we_see_them	0	0	1
can't_take_it	0	0	1
condemn_mr_mugab	0	0	2
subjug_a_few	0	0	2
there'_no	0.125	0.125	8
maintain_it	0	0	10
call_for_liquid	0	0	2
mistreat	0	0	7
didn't_like	0	0	1
have_issu_an	0	0	2
have_hotli_deni	0	0	1
consid_an_uncomfort	0	0	1
no_on_will	0.4	0.4	5
sai_flatli_he	0	0	1
gain_the_confid	0	0	1
discredit_undermin	0	0	1
aim_not	0	0	1
the_real_secret	0	0	2
have_prefer_for	0	0	3
will_ensur_that	0	0	1
the_unjust	0	0	2
we_won't_let	0	0	2
thi_warn	0	0	1
the_cdu	0	0	6
express_hi	0	0	4
a_staunch_support	0	0	4
don't_yet	0	0	2
easili_won	0	0	2
have_absurdli_critic	0	0	1
will_emerg	0	0	2
perhap_becaus_jerusalem	0	0	1
slightli_anxiou_about	0	0	2
warn_of_the	0	0	3
their_tyrann	0	0	1
begin_with_al	0	0	1
assert_in	0	0	4
in_support_of	0	0	21
express_a_mutual	0	0	4
be_trump	0	0	2
have_commit	0	0	8
extend_our	0	0	1
pleas_continu	0	0	1
inde_after	0	0	2
statement_to	0	0	5
us_more	0	0	3
describ_hi	0	0	3
furrow-brow_and	0	0	1
arriv	0	0	123
major_secur_precaut	0	0	1
more_alarm_fault	0	0	2
a_shame_elector	0	0	2
but_law_keep	0	0	1
the_arabs'_recognit	0	0	1
slate	0	0	6
consid_an	0	0	1
i_can_tell	0	0	3
would_honour	0	0	3
couldn't_wait	0	0	1
which_be_experienc	0	0	2
still_it_might	0	0	1
abstractli	0	0	1
have_now_been	0	0	5
demon_the_enemi	0	0	2
it_be_interest	0	0	2
follow_an_independ	0	0	2
the_independ_of	0	0	10
blame_racism_for	0	0	1
twist_intellig	0	0	1
find_noth_posit	0	0	2
the_invit	0	0	4
move_awai	0	0	4
the_chronic_complain	0	0	1
encourag_by	0	0	6
the_close_attent	0	0	2
would_soon_erod	0	0	1
could_becom_embarrass	0	0	1
claim_thei_be	0	0	3
would_issu_between	0	0	1
we'll_probabl_be	0	0	1
even_more_meteor	0	0	2
will_help_our	0	0	1
point_to_the	0	0	10
promis_to_pai	0	0	1
the_prison_by	0	0	2
the_question	0	0	26
invok	0	0	5
promis_for	0	0	2
instinct	0	0	2
to_make	0	0	115
ever_addict_to	0	0	2
the_question_now	0	0	3
also_serv	0	0	6
clarifi_a	0	0	1
reproach_it_for	0	0	2
more_concern	0	0	5
if_rabbi	0	0	1
mistrust_among	0	0	1
i_don't	0	0	94
a_rise	0	0	3
should_consid_impos	0	0	1
just_massiv	0	0	1
the_shadow_sometim	0	0	1
belief_that_iraq	0	0	1
give_sharehold	0	0	1
have_conduct	0	0	5
interf_in	0	0	11
crush_human	0	0	2
wish_to_influenc	0	0	1
be_fundament_unfair	0	0	2
be_a_barbar	0	0	1
congratul_venezuelan	0	0	2
protest_and	0	0	8
be_prais	0	0	2
shackl_and_cage	0	0	1
hi_goal_of	0	0	2
thi_be_while	0	0	3
celebr_cultur	0	0	1
descript_of_iran	0	0	1
most_profound	0	0	1
wari_of	0	0	3
made_me	0	0	2
alwai_sort_of	0	0	1
rather_than	0.0465116279069767	0.0465116279069767	43
will_help_spur	0	0	1
but_usual_at	0	0	1
be_by	0	0	5
becaus_of_intern	0	0	1
think_about	0	0	9
without_fear	0	0	2
plan_to_kill	0	0	1
it_could	0	0	20
mar_by	0	0	7
declar_iraq_iran	0	0	2
the_relationship_have	0	0	1
do_not_lead	0	0	3
be_worri_that	0	0	5
have_been_just	0	0	1
might_alreadi_be	0	0	1
perhap_know_that	0	0	1
conced_there	0	0	1
voic_hi_concern	0	0	3
similar_commit	0	0	1
forese	0	0	8
be_not_favor	0	0	2
the_system	0	0	21
disdain_and_wrath	0	0	2
am_afraid_to	0	0	2
a_deep_faith	0	0	1
i'm_not_readi	0	0	1
would_sort	0	0	2
a_hard	0	0	4
got_to_have	0	0	1
have_come_under	0	0	4
why_do	0	0	4
could_work	0	0	2
congratul_him	0	0	3
sound_alarm_bell	0	0	1
see_part_of	0	0	1
a_bright_spot	0	0	1
gosh_it	0	0	1
help_bridg_that	0	0	1
exert_increas_pressur	0	0	2
am_veri	0	0	2
us_mani_unsubstanti	0	0	2
do_not_give	0	0	2
gave	0	0	37
hi_goal	0	0	4
the_countri	0	0	281
immedi_laps_into	0	0	1
yet_the	0	0	7
take_into_account	0	0	10
like_shut_down	0	0	2
allow_us_to	0	0	3
disput_between	0	0	6
under	0	0	344
be_devast_the	0	0	1
afraid_for	0	0	1
they'v	0	0	14
have_to_expect	0	0	1
be_to_some	0	0	2
the_enemi	0	0	16
don't_i	0	0	3
be_now_object	0	0	2
even_outbad	0	0	1
rule_out	0	0	21
the_more_dismiss	0	0	1
even_less	0	0	5
be_grow_increasingli	0	0	2
repeatedli_guarante	0	0	1
the_aim_be	0	0	3
be_eager	0	0	3
will_find_thi	0	0	2
for_the_first	0	0	25
it_stand_on	0	0	1
to_tighten_the	0	0	1
would_boost_the	0	0	1
a_valentine'_dai	0	0	2
previou_support	0	0	1
incap_of	0	0	5
coup_farc_stage	0	0	1
help_youth	0	0	1
if_i_could	0	0	1
what_a_wonder	0	0	1
fund_thei	0	0	2
pai_heed	0	0	2
decid_yesterdai_to	0	0	1
onli_deserv	0	0	2
march_against	0	0	2
a_grim_and	0	0	1
pleas_make	0	0	4
verdict	0	0	6
end	0	0	248
of_all_the	0	0	14
be_consid_much	0	0	3
the_attitud_taken	0	0	1
be_realli_will	0	0	1
tortur_and	0	0	13
despit_overwhelm_evid	0	0	1
after_all	0	0	15
felt_isol_and	0	0	1
am_hope	0	0	2
s_i	0	0	4
provid_strong_foundat	0	0	1
have_pledg_to	0	0	5
if_he_want	0	0	3
be_a_sourc	0	0	2
saw_afghanistan	0	0	1
that'_uh_an	0	0	1
my_understand	0	0	2
exemplari_free	0	0	2
the_attack_of	0	0	1
be_it_inhuman	0	0	1
our_best	0	0	1
certainli_seem_as	0	0	1
complaint_in	0	0	2
some_illeg	0	0	2
put_a_stop	0	0	1
unanim_condemn	0	0	2
exemplari_free_fair	0	0	2
get_to	0	0	9
for_perish_the	0	0	2
the_possibl_that	0	0	4
doesn't_seem	0	0	1
also_record	0	0	1
critic_be	0	0	12
mai_or	0	0	3
be_an_organ	0	0	2
express_concern	0	0	19
be_bruis	0	0	1
each_countri	0	0	3
will_devot	0	0	2
seeth_with	0	0	2
be_fulli_awar	0	0	2
the_struggl_start	0	0	1
so_import	0	0	2
ask_what	0	0	6
what'_the	0	0	5
estim_66	0	0	2
order	0	0	191
five_complaint_of	0	0	1
be_upset	0	0	3
secretli	0	0	9
what_impress	0	0	2
have_criticis	0	0	3
plan_of	0	0	16
how_have_the	0	0	2
much_to_the	0	0	1
be_agit	0	0	2
strong_resolv	0	0	1
peopl	0	0	760
clinton'_chief_spinner	0	0	1
widespread_disgust_with	0	0	1
anti-crim_crusad_who	0	0	1
commit_made_on	0	0	2
we_be_millimet	0	0	1
the_breed_ground	0	0	3
a_huge_problem	0	0	1
ow_allegi_to	0	0	1
argu_violat	0	0	1
have_call_for	0	0	11
america'_treatment	0	0	1
d	0	0	39
though_they'r_realli	0	0	1
be_base_on	0	0	34
approv_of	0	0	22
program_base_on	0	0	1
a_number	0	0	54
the_widespread_problem	0	0	1
have_held_the	0	0	2
commend_canada_and	0	0	1
reaction_of_repuls	0	0	1
have_ensur	0	0	1
i_believ_that	0	0	2
stai	0	0	65
barker	0	0	2
have_set	0	0	11
though_there_be	0	0	4
thei_be	0	0	285
i'v_even_gone	0	0	1
ascrib	0	0	4
oh_gosh	0	0	3
skillfulli_adapt	0	0	1
the_temporari	0	0	5
be_contempl_a	0	0	1
maintain_as_good	0	0	1
identifi	0	0	45
said_it	0	0	158
will_to_die	0	0	2
despit_the_opposit	0	0	2
line_0033-	0	0	1
justice-seek_cri	0	0	2
what'_realli_go	0	0	1
probabl_never	0	0	2
be_danger	0	0	6
vitriol	0	0	1
file_the_complaint	0	0	1
intern	0	0	784
the_shortcom_of	0	0	2
have_a_better	0	0	2
becaus_of_the	0	0	28
never_stop	0	0	1
deem_respons	0	0	1
develop	0	0	462
not_daylight	0	0	4
have_no_faith	0	0	1
feel_the_same	0	0	1
cypru_be	0	0	3
exchang	0	0	122
becaus_it_have	0	0	6
didn't_answer	0	0	2
and_besid	0	0	1
the_disapprov	0	0	1
it_valu	0	0	4
main_object	0	0	4
hell-bent_on	0	0	2
label_him	0	0	1
proudli	0	0	3
hi_statur_in	0	0	1
try_to_treat	0	0	1
thi_be_go	0	0	1
the_common_enemi	0	0	2
sillier_still	0	0	1
be_eagerli_await	0	0	2
want_to_make	0	0	4
pressur_on	0	0	20
pre-script	0	0	1
invok_sanction	0	0	1
boycot	0	0	2
receiv_a	0	0	18
confus_look	0	0	1
the_firm	0	0	8
defens_of	0	0	8
cry_down_to	0	0	1
thi_loathsom	0	0	2
of_cours_will	0	0	1
if_i_go	0	0	4
have_effect_rule	0	0	2
effort_to	0	0	72
join_hand	0	0	2
stand-off_with_western	0	0	1
have_show	0	0	2
feel_veri_strongli	0	0	1
worri_that_if	0	0	2
be_grate_for	0	0	2
be_offend	0	0	1
but_it_propos	0	0	2
the_face_of	0	0	19
alwai_like	0	0	1
be_bent_on	0	0	3
put_simpli	0	0	2
could_disenfranchis	0	0	2
it_right	0	0	4
think_it_be	0.1	0.1	10
prefer_him_to	0	0	1
be_attempt_hard	0	0	1
be_taken_from	0	0	3
mai_travel_around	0	0	1
by_flash_a	0	0	2
sleep_comfort	0	0	1
she'_realli	0	0	1
be_a_problem	0	0	4
express_satisfact	0	0	4
concern_have_spread	0	0	1
taiwan_have	0	0	5
dissatisfact_with	0	0	2
descript	0	0	13
nobodi_who	0	0	1
describ_pakistan_as	0	0	1
comment_to	0	0	1
know_her	0	0	2
thi_horrifi_act	0	0	2
the_barbar_it	0	0	2
good_job	0	0	2
the_violenc_hunger	0	0	1
i'm_on	0	0	2
rule_against	0	0	1
terror_will	0	0	4
virtual_without	0	0	1
the_degre_of	0	0	2
be_bruis_by	0	0	1
what_i_would	0	0	3
signal_a_toughen	0	0	1
express_of	0	0	10
no_question	0	0	3
be_offend_after	0	0	1
involv	0	0	111
be_argentina'	0	0	3
charg_opposit_leader	0	0	1
be_seek_unilater	0	0	1
mandat_by	0	0	8
aim_of_hi	0	0	2
be_real_good	0	0	1
to_support	0	0	52
aliv	0	0	6
lash_out_at	0	0	5
exercis_good_judgment	0	0	1
the_propos	0	0	27
with_which_thei	0	0	2
island	0	0	136
a_strong_hope	0	0	2
heed	0	0	12
opt	0	0	10
not_just	0	0	23
mr_chavez'_resign	0	0	6
be_denounc	0	0	2
report	0	0	775
if_they'r_true	0	0	1
i_can't_think	0	0	1
class	0	0	26
stress_it_commit	0	0	4
just_massiv_rental	0	0	1
in_true	0	0	1
be_your	0	0	9
readi_to_assist	0	0	2
that_terribl_dai	0	0	2
be_make	0	0	10
be_devast	0	0	1
mai_step	0	0	1
daili	0	0	85
in_gener_the	0	0	6
the_interest	0	0	24
be_dismiss_as	0	0	2
tough_talk	0	0	1
strong_critic	0	0	2
our_import	0	0	1
specul_that_bush	0	0	2
in_it_approach	0	0	1
enthusiast_ask	0	0	1
prevent_it_from	0	0	3
provid_support	0	0	1
have_alreadi_decid	0	0	1
thi_carnag	0	0	1
i_cannot	0	0	9
doesn't_seem_like	0	0	1
emit_greenhous	0	0	2
if_sanction	0	0	2
the_concern	0	0	22
will_read_the	0	0	1
be_swift_to	0	0	1
promis_of	0	0	3
be_respons	0	0	24
remain_firm	0	0	1
enjoi_no	0	0	2
be_outrag_by	0	0	1
the_illus_that	0	0	2
plan_to	0	0	99
gener_donat	0	0	1
question_on	0	0	6
rather_than_have	0	0	1
in_what	0	0	14
instead_of_investig	0	0	2
critic_for_not	0	0	1
be_aim_for	0	0	1
in_order	0	0	83
at_on	0	0	11
a_staunch_alli	0	0	1
twelv_million	0	0	1
with_a_view	0	0	5
loudli_celebr	0	0	2
swore_allegi_to	0	0	2
wish_and_polici	0	0	1
the_radic	0	0	7
have_claim_a	0	0	1
have_been_heavili	0	0	2
have_an_interest	0	0	1
can_provid_no	0	0	1
could_chang	0	0	2
amnesti_intern	0	0	20
have_laid	0	0	4
have_been_identifi	0	0	4
be_swift	0	0	1
help_bridg	0	0	2
how_am	0	0	1
have_been_mandat	0	0	4
demand_chavez'_resign	0	0	3
we_will_veri	0	0	2
mai_soon	0	0	4
an_elect_load	0	0	2
be_the_worst	0	0	5
stress_that_he	0	0	1
accus_america_of	0	0	2
be_baffl_at	0	0	1
be_big	0	0	2
stop_us_the	0	0	2
furrow-brow_and_heartbroken	0	0	1
a_basket	0	0	2
be_concern_about	0	0	8
the_smart-boi_technologist	0	0	1
elat_and_apprehens	0	0	1
support_by_the	0	0	5
be_a_staunch	0	0	4
the_whini_bulli	0	0	1
altern_applic	0	0	2
be_a_pr	0	0	1
the_most_glare	0	0	2
suspend	0	0	63
pride_at	0	0	1
dissatisfact_over	0	0	2
but_the_problem	0	0	1
assur_that	0	0	4
foresaw	0	0	4
your_quick_respons	0	0	1
cannot_bui_shannon'	0	0	1
mount_rivalri	0	0	1
we_therefor	0	0	3
hint_it_mai	0	0	2
accus_mugabe'_govern	0	0	2
be_chatterbox	0	0	1
either_the	0.222222222222222	0.222222222222222	9
but_the_sens	0	0	1
will_hopefulli_allow	0	0	1
be_treat	0	0	38
have_ask	0	0	14
plan_aim_at	0	0	1
expect_to_speed	0	0	1
file	0	0	35
verifi_it_first	0	0	1
ever-improv	0	0	2
have_been_restor	0	0	1
all_the_while	0	0	2
do_awai_with	0	0	3
by_support	0	0	6
charg_of_hypocrisi	0	0	2
arrog_power_like	0	0	1
recogn_the_need	0	0	3
a_promis_by	0	0	1
want_to_ask	0	0	1
the_editori_page	0	0	1
found_out	0	0	1
peril_of	0	0	1
why_have_the	0	0	2
be_readi_for	0	0	3
mark_a	0	0	4
expect_mount	0	0	1
express_their_reserv	0	0	1
show_no_sign	0	0	4
been_given	0	0	5
nobodi_ever_expect	0	0	1
have_often_given	0	0	1
almost	0	0	85
ignor_the_real	0	0	2
defens_hold	0	0	2
reap_all	0	0	2
estim_66_per	0	0	2
to_have_understood	0	0	2
mistreat_of	0	0	3
not_accept	0	0	10
a_better_life	0	0	3
a_few	0	0	74
mr	0	0	484
anxieti_among	0	0	1
it_cannot	0	0	12
have_sinc_cauteris	0	0	1
provid_an_interest	0	0	1
poverti_be	0	0	1
be_in_no	0	0	4
main_us	0	0	3
hail_by_patrick	0	0	2
caution_the	0	0	2
walk_walk	0	0	1
attent_shower	0	0	1
nobodi_who_have	0	0	1
be_grate	0	0	3
have_the_support	0	0	2
will_testifi	0	0	2
be_anoth_small	0	0	1
lack_conclus	0	0	1
be_as_good	0	0	3
be_oppos	0	0	3
choic_be	0	0	5
remov_ani_sens	0	0	1
a_former_armi	0	0	2
centuri_probabl_millennia	0	0	1
mai_reduc	0	0	4
almost_inconspicu	0	0	1
accus_of_china'	0	0	1
walk_on	0	0	2
decis_not_to	0	0	10
you_talk_about	0	0	4
much_nastier	0	0	1
never_seem	0	0	1
for_good_and	0	0	1
be_a_valu	0	0	1
lump	0	0	8
contradict_each_other	0	0	1
despit_a_grim	0	0	1
be_equal	0	0	6
pose_a_substanti	0	0	2
becam_concern	0	0	2
in_order_to	0	0	76
even_embodi	0	0	1
not_inclin_to	0	0	3
properli_emphas_three	0	0	1
reaction_of	0	0	7
don't_have_an	0	0	1
terror_will_not	0	0	2
be_consid_either	0	0	1
spirit_of_not	0	0	2
have_alreadi_carri	0	0	1
stress_it	0	0	4
furthermor_a	0	0	2
i_want	0	0	24
caution_the_peopl	0	0	1
i_be_on	0	0	2
protest_against	0	0	11
a_pure	0	0	1
be_argentina'_worst	0	0	1
would_also_ensur	0	0	2
a_blossom	0	0	1
have_demand	0	0	6
us_blind	0	0	2
poverti_be_domin	0	0	1
be_plai	0	0	11
downgrad_the	0	0	1
chavez'_strength_includ	0	0	2
sceptic_and	0	0	2
the_fact_that	0.0133333333333333	0.0133333333333333	75
barker_be_stuck	0	0	1
am_veri_thank	0	0	1
bare_scrape_through	0	0	1
who_said_that	0	0	1
don't_want	0	0	22
be_contempl	0	0	4
be_larg	0	0	8
a_catastroph	0	0	2
decis_not	0	0	10
a_movement_zionism	0	0	1
aggrav_by	0	0	1
took_anoth	0	0	2
have_lump	0	0	1
could_persuad_enough	0	0	2
have_issu_a	0	0	1
over_600_peopl	0	0	2
badli_batter	0	0	1
wage_a	0	0	9
have_air	0	0	1
the_decis_to	0	0	10
be_so	0	0	33
and_what	0	0	19
shift	0	0	16
just_empti	0	0	2
skillfulli_adapt_themselv	0	0	1
confid_on	0	0	2
what_reform_will	0	0	2
dedic_themselv	0	0	1
can_store	0	0	2
help_fill_that	0	0	1
appetit_for	0	0	1
threat_to	0	0	42
foreign_polici_object	0	0	1
total_bias_to	0	0	1
describ_as_war	0	0	1
i'v_even	0	0	1
these_violent	0	0	1
stomp	0	0	1
extrem_danger	0	0	2
the_advers	0	0	4
unlik_to_have	0	0	1
the_trip_of	0	0	3
emphas_for_mani	0	0	1
demonstr_littl	0	0	2
the_support	0	0	27
voic_hi_condol	0	0	1
exert_pressur	0	0	3
compar_botch	0	0	1
pop_up	0	0	1
but_law	0	0	1
prescrib_liber	0	0	2
alwai_resolut_oppos	0	0	2
would_not_enforc	0	0	2
critic_for_treat	0	0	1
i_bet	0	0	2
design	0	0	76
make_fun	0	0	2
still_believ_to	0	0	1
have_save_all	0	0	1
don't_know_where	0	0	6
it_have_a	0	0	9
the_concern_be	0	0	2
be_mainli	0	0	4
the_local	0	0	19
without_the_rule	0	0	1
a_bit	0	0	11
consid_invas	0	0	1
would_also	0	0	20
have_express_dissatisfact	0	0	2
tortur_and_pressur	0	0	2
be_wait_anxious	0	0	1
demonstr_call_for	0	0	1
be_extrem_unlik	0	0	1
increasingli_acut_sensit	0	0	1
defer_or	0	0	2
forget_space_shuttl	0	0	1
the_more_the	0	0	1
the_bottom_line	0	0	3
remain_indiffer_to	0	0	2
be_not_go	0	0	10
concern_be	0	0	23
the_rule_as	0	0	1
have_onc	0	0	5
determin_to	0	0	30
chang_it	0	0	16
lost_ani_sens	0	0	1
realli_care	0	0	1
on_the_contrari	0	0	11
good_will	0	0	8
loud	0	0	2
though_there	0	0	4
emphas_that_ani	0	0	1
approach_them	0	0	1
took_it	0	0	3
an_anti-terror	0	0	2
paid_more_attent	0	0	2
hint_at	0	0	4
be_line	0	0	3
categor_as_terrorist	0	0	2
what_can_be	0	0	1
take_advantag_of	0	0	12
bird_will_start	0	0	2
to_help	0	0	67
openli_hostil_posit	0	0	2
have_conduct_a	0	0	5
took_to	0	0	4
provok_healthi_reaction	0	0	1
assur_that_it'	0	0	1
will_veri_like	0	0	2
exercis_good	0	0	1
what_can	0	0	3
chief_oppon	0	0	1
grief_and	0	0	2
our_40-billion_sacrific	0	0	2
t_i	0	0	4
describ_hi_journei	0	0	1
be_intimid_and	0	0	2
assess_the	0	0	13
more_concret	0	0	1
posit_youth	0	0	2
nor_do	0	0	4
or_be_we	0	0	2
fall_far	0	0	4
the_advisori	0	0	1
tortur_oppon	0	0	2
boast_of	0	0	5
be_on_a	0	0	4
you_have_to	0	0	10
wai_too_philosoph	0	0	1
write	0	0	24
eager_show	0	0	1
or_what_be	0	0	1
would_these_action	0	0	2
be_much_better	0	0	2
i_do	0	0	35
be_threaten	0	0	10
i'm_up	0	0	1
a_psycholog	0	0	2
it'_nice	0	0	1
be_readi_to	0	0	21
might_have_violat	0	0	1
will_accept_the	0	0	4
of_all_thing	0	0	1
it'_just_wors	0	0	1
talk_of	0	0	4
will_press	0	0	4
an_obsess	0	0	3
compar_to_the	0	0	10
our_partnership	0	0	1
if_i'm_not	0	0	1
introduc_the_rioter	0	0	1
could_on_dai	0	0	1
the_local_press	0	0	3
have_cite	0	0	2
by_2010	0	0	11
just_so	0	0	1
take_to_the	0	0	3
receiv	0	0	129
the_plotter	0	0	4
imagin_the	0	0	4
overwhelm_intern	0	0	1
have_not_read	0	0	1
fund_thei_have	0	0	2
stipul_by	0	0	1
be_deepli_concern	0	0	1
get_excel	0	0	1
so_anxiou	0	0	1
will_hurt_japanes	0	0	2
rais_further_question	0	0	2
vote_rig	0	0	2
didn't_know	0	0	5
am_sure_the	0	0	1
axi_of	0	0	129
meant	0	0	20
blame_it_all	0	0	1
incapac_to	0	0	1
extend_an	0	0	1
put_all_the	0	0	3
be_so-cal_support	0	0	2
will_keep	0	0	6
worri_over	0	0	2
our_public_affair	0	0	1
r	0	0	48
welcom_not_onli	0	0	1
testimoni	0	0	6
a_champion	0	0	4
upset_the_live	0	0	2
could_lead_to	0	0	6
less-than-robust	0	0	1
li_and	0	0	4
if_i_let	0	0	1
be_ask_if	0	0	2
laid_artifici	0	0	2
have_exceed	0	0	3
have_promis	0	0	8
fell_short	0	0	3
to_know	0	0	14
do_wish	0	0	1
openli_threaten	0	0	1
underdevelop	0	0	3
will_veri	0	0	2
seriou_situat_of	0	0	1
could_work_either	0	0	2
potenti_embarrass_to	0	0	2
render	0	0	8
why_can't_you	0	0	2
support_on	0	0	7
other_major_achiev	0	0	2
specul_that	0	0	4
sai_flatli	0	0	1
known_collect	0	0	2
be_a_rip-off	0	0	2
be_unabl_to	0	0	14
encourag_by_the	0	0	3
as_isra_tank	0	0	1
the_method	0	0	7
annual	0	0	99
pronounc_in	0	0	2
give_prioriti_to	0	0	1
terrorist	0	0	241
have_pursu	0	0	2
be_explor	0	0	1
summarili_dismiss	0	0	2
chief	0	0	117
care_about	0	0	7
thi_hegemoni	0	0	2
wait_angrili	0	0	1
be_inspir_by	0	0	1
suspect_mastermind	0	0	1
long_hard	0	0	1
it_aim_of	0	0	2
express_alarm_over	0	0	2
systemat_cheat	0	0	2
argu_violat_intern	0	0	1
simultan	0	0	9
but_not_surpris	0	0	2
issu_the	0	0	11
full_of	0	0	7
powel	0	0	71
which_forgot	0	0	2
have_abandon	0	0	4
it_be_prefer	0	0	5
dislik_of	0	0	2
the_smear	0	0	2
be_promis_that	0	0	1
a_govern	0	0	22
explos_polit_frustrat	0	0	2
be_endors	0	0	4
am_not	0	0	4
peopl_pretend_to	0	0	1
support_and	0	0	19
boil_down	0	0	3
these_peopl	0	0	23
the_plan	0	0	40
the_violenc	0	0	17
wish_to_commend	0	0	2
out_of_ulterior	0	0	1
be_live	0	0	7
strong_support	0	0	8
saudi	0	0	97
realli_want	0	0	2
formal_commit	0	0	1
if_you'r_a	0	0	2
not_corrupt	0	0	1
fail_the_'free	0	0	2
the_ever-deterior	0	0	2
it_be_like	0	0	3
walk	0	0	26
determin_to_pursu	0	0	3
invit_him	0	0	2
probabl_could_do	0	0	1
be_characteris	0	0	2
hi_anger	0	0	2
be_cast	0	0	3
have_critic	0	0	6
wish_and	0	0	2
have_been_rais	0	0	2
second_faux	0	0	2
might_collabor	0	0	1
be_threaten_asia'	0	0	1
vote_for_sanction	0	0	1
the_thread_of	0	0	1
continu_support	0	0	3
rememb_the	0	0	5
just_a_distract	0	0	1
when_i	0	0	20
princip	0	0	25
portrai_a	0	0	1
what_reform	0	0	2
have_caus_huge	0	0	1
would_focu	0	0	3
how	0	0	232
the_specif_object	0	0	2
launch_campaign_against	0	0	2
disregard_the_need	0	0	1
think_the_first	0	0	1
proclaim_bush	0	0	1
propos_for	0	0	13
thi_leav_iraq	0	0	1
forecast	0	0	27
will_allow_the	0	0	2
will_you_make	0	0	1
if_a_judg	0	0	1
express_regret_over	0	0	2
could_spark	0	0	3
have_warn_it	0	0	1
twelv_million_other	0	0	1
the_perpetr_across	0	0	1
object_assess_and	0	0	2
cypru	0	0	9
continu_to_keep	0	0	1
anger_over	0	0	1
will_know_how	0	0	3
offer_onli_mild	0	0	1
cultur_prefer	0	0	1
these_prison	0	0	19
would_hurt_u	0	0	2
the_strong	0	0	9
off_of	0	0	7
unrecogn	0	0	2
be_extrem	0	0	11
with_thi	0	0	30
he_just_realli	0	0	1
be_prepar	0	0	33
enter_with_purpos	0	0	1
still_assist	0	0	1
put_simpli_what	0	0	2
howdi	0	0	1
thei_laze	0	0	1
could_spell	0	0	1
thank_african_leader	0	0	2
you_don't_even	0	0	2
the_barbar	0	0	2
fear_and_tension	0	0	2
why_have	0	0	3
discredit_undermin_the	0	0	1
denounc_human_right	0	0	2
high-fli	0	0	1
it'_alwai_been	0	0	1
onli_empti	0	0	2
realli_nice	0	0	2
you_see	0	0	7
from_basketbal	0	0	1
optimist_and	0	0	1
desper_hatr	0	0	1
daili_critic_of	0	0	2
close_rank_behind	0	0	3
look_posit	0	0	1
undivid_support_for	0	0	1
be_back	0	0	7
